SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,ITEM_Description,ITEM_Status
2000-02,INSTRUMENT,TE-2255(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2256(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2256(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2257(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2257(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2258(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2258(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2259(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2259(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2260(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2260(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2261(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2261(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2262(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2262(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2263(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2263(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2264(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2264(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2265(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2265(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2268(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2268(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2285(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2285(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2295(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2295(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TE-2297(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TE-2297(TE),Instrument,Instrument(TE),
2000-02,INSTRUMENT,TG-20106,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-20107,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-20108,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-20109,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-20156,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-20157,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-20158,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-20159,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-2116,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-2120,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-2164,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TG-2170,Instrument,Instrument(TG),
2000-02,INSTRUMENT,TSE-2221A(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TSE-2221A(TSE),Instrument,Instrument(TSE),
2000-02,INSTRUMENT,TSE-2221B(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TSE-2221B(TSE),Instrument,Instrument(TSE),
2000-02,INSTRUMENT,TSE-2221C(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TSE-2221C(TSE),Instrument,Instrument(TSE),
2000-02,INSTRUMENT,TST-2221A(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TST-2221A(TST),Instrument,Instrument(TST),
2000-02,INSTRUMENT,TST-2221B(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TST-2221B(TST),Instrument,Instrument(TST),
2000-02,INSTRUMENT,TST-2221C(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TST-2221C(TST),Instrument,Instrument(TST),
2000-02,INSTRUMENT,TT-20101,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20102,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20104,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20105,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20106,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20107,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20108,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20109,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20110,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20111,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20112,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20113,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20114,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20116,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20117,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20118,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20119,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20120,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20121,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20132,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20140,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20151,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20152,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20154,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20155,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20156,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20157,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20158,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20159,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20160,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20161,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20162,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20163,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20164,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20166,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20167,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20168,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20169,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20170,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20171,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20172,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20173,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20174,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20175,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20176,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20177,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20178,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20179,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20180,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20181,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20182(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20183,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-20190,Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2111(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2111(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2112(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2112(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2113(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2113(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2154(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2154(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2155(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2155(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2161(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2161(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2162(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2162(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2226(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2226(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2227(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2227(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2228(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2228(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2229(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2229(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2232(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2232(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2234(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2234(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2253(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2253(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2254(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2254(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2255(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2255(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2256(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2256(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2257(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2257(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2258(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2258(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2259(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2259(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2260(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2260(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2261(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2261(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2262(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2262(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2263(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2263(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2264(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2264(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2265(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2265(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2268(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2268(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2285(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2285(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2295(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2295(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TT-2297(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,TT-2297(TT),Instrument,Instrument(TT),
2000-02,INSTRUMENT,TW-20132,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-20182,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2111,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2112(TW),Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2113,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2116,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2120,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2154,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2155,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2161,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2162,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2164,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2170,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2221A,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2221B,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2221C,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2226,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2227,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2228,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2229,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2232,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2234,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2253,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2254,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2260,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2268,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2285,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2295,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TW-2297,Instrument,Instrument(TW),
2000-02,INSTRUMENT,TY-2334C,SIGNAL,SIGNAL,
2000-02,INSTRUMENT,USV-2117,Instrument,Instrument(USV),
2000-02,INSTRUMENT,USV-2166,Instrument,Instrument(USV),
2000-02,INSTRUMENT,USY-2117,Instrument,Instrument(USY),
2000-02,INSTRUMENT,USY-2166,Instrument,Instrument(USY),
2000-02,INSTRUMENT,UV-2125,Instrument,Instrument(UV),
2000-02,INSTRUMENT,UY-2125(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,UY-2125(UY),Instrument,Instrument(UY),
2000-02,INSTRUMENT,UZSH-2117,Instrument,Instrument(UZSH),
2000-02,INSTRUMENT,UZSH-2125(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,UZSH-2125(UZSH),Instrument,Instrument(UZSH),
2000-02,INSTRUMENT,UZSH-2166,Instrument,Instrument(UZSH),
2000-02,INSTRUMENT,UZSL-2117,Instrument,Instrument(UZSL),
2000-02,INSTRUMENT,UZSL-2125(NA),CABLE,CABLE(NA),
2000-02,INSTRUMENT,UZSL-2125(UZSL),Instrument,Instrument(UZSL),
2000-02,INSTRUMENT,UZSL-2166,Instrument,Instrument(UZSL),
2000-02,INSTRUMENT,VXE-20101,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20102,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20103,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20104,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20105,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20106,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20107,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20108,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20109,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20110,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20151,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20152,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20153,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20154,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20155,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20156,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20157,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20158,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20159,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXE-20160,Instrument,Instrument(VXE),
2000-02,INSTRUMENT,VXT-20101,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20102,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20103,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20104,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20105,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20106,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20107,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20108,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20109,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20110,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20151,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20152,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20153,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20154,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20155,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20156,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20157,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20158,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20159,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VXT-20160,Instrument,Instrument(VXT),
2000-02,INSTRUMENT,VYE-20101,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20102,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20103,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20104,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20105,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20106,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20107,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20108,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20109,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20110,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20151,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20152,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20153,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20154,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20155,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20156,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20157,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20158,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20159,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYE-20160,Instrument,Instrument(VYE),
2000-02,INSTRUMENT,VYT-20101,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20102,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20103,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20104,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20105,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20106,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20107,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20108,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20109,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20110,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20151,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20152,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20153,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20154,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20155,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20156,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20157,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20158,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20159,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,VYT-20160,Instrument,Instrument(VYT),
2000-02,INSTRUMENT,XA-20101,Instrument,Instrument(XA),
2000-02,INSTRUMENT,XA-20102,Instrument,Instrument(XA),
2000-02,INSTRUMENT,XA-20103,Instrument,Instrument(XA),
2000-02,INSTRUMENT,XA-20104,Instrument,Instrument(XA),
2000-02,INSTRUMENT,XA-20105,Instrument,Instrument(XA),
2000-02,INSTRUMENT,XA-20106,Instrument,Instrument(XA),
