Discipline,Tag_No,Form_Title,Done,FRD_Phase
MES,E-3001-1,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,E-5001,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,E-5002-2,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,E-5012,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,E-6001,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,R-2004,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,R-3001-2,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,0,Construction
MES,T-6001-2,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,X-2003,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,X-5003,019-VISUAL_INSPECTION_REPORT_FOR_WELDING,1,Construction
MES,D-2003,020-EQUIPMENT_PUNCH_LIST,1,Construction
MES,D-2022-2,020-EQUIPMENT_PUNCH_LIST,1,Construction
MES,D-5009,020-EQUIPMENT_PUNCH_LIST,1,Construction
MES,E-2004,020-EQUIPMENT_PUNCH_LIST,1,Construction
MES,E-3013,020-EQUIPMENT_PUNCH_LIST,1,Construction
MES,E-7001,020-EQUIPMENT_PUNCH_LIST,1,Construction
MES,PK-8004,020-EQUIPMENT_PUNCH_LIST,0,Construction
MES,R-2003,020-EQUIPMENT_PUNCH_LIST,1,Construction
MES,TK-5001,020-EQUIPMENT_PUNCH_LIST,0,Construction
MES,X-7001,020-EQUIPMENT_PUNCH_LIST,0,Construction
MES,D-2003,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,D-3002,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,D-5003,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,E-2020-2,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,E-3003-3,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,E-3011,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,E-5007,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,FI-8001B,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,J-3002-3,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,SL-2004,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,SL-7003,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,T-5003,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,T-6001-1,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
EL,06-JB2_1-4-L1-04-FJB01,Cable pulling C,0,Construction
EL,06-JB2_1-4-L3-01-FJB01,Cable pulling C,0,Construction
EL,06-JB2_1-4-L3-04-FJB01,Cable pulling C,0,Construction
EL,06-JB2_2-4-L1-01-FJB01,Cable pulling C,0,Construction
EL,06-JB2_2-4-L1-03-FJB01,Cable pulling C,0,Construction
EL,06-JB2_2-4-L1-04-FJB01,Cable pulling C,0,Construction
EL,06-JB2_2-4-L2-01-FJB01,Cable pulling C,0,Construction
EL,06-JB2_3-4-L1-01-FJB01,Cable pulling C,0,Construction
EL,06-JB2_3-4-L2-07-FJB01,Cable pulling C,1,Construction
EL,06-RJB1_2-2-L1-02-FJB01,Cable pulling C,0,Construction
EL,06-RJB1_2-2-L2-01-FJB01,Cable pulling C,0,Construction
EL,06-RJB1_2-2-L3-02-FJB01,Cable pulling C,0,Construction
EL,06-RJB1-2-L3-01-FJB01,Cable pulling C,0,Construction
EL,06-SJB1-6-17-FJB01,Cable pulling C,0,Construction
EL,06-SJB1-6-21-FJB01,Cable pulling C,0,Construction
EL,06-SJB1-6-25-FJB01,Cable pulling C,0,Construction
EL,07-EJB1-1-L1-01-FJB01,Cable pulling C,1,Construction
EL,07-EJB1-1-L2-02-FJB01,Cable pulling C,1,Construction
EL,07-JB1_1-1-L3-04-FJB01,Cable pulling C,1,Construction
EL,07-JB1_1-1-L3-07-FJB01,Cable pulling C,1,Construction
EL,07-JB1_1-1-L3-08-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L1-02-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L1-06-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L1-08-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L1-10-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L2-05-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L2-06-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L2-10-FJB01,Cable pulling C,1,Construction
EL,07-JB1-1-L3-01-FJB01,Cable pulling C,1,Construction
EL,07-JB2_1-2-L1-02-FJB01,Cable pulling C,1,Construction
EL,07-JB2_1-2-L3-03-FJB01,Cable pulling C,1,Construction
EL,07-JB2_1-2-L3-08-FJB01,Cable pulling C,1,Construction
EL,07-JB2-2-L1-01-FJB01,Cable pulling C,1,Construction
EL,07-JB2-2-L2-01-FJB01,Cable pulling C,1,Construction
EL,07-JB2-2-L2-03-FJB01,Cable pulling C,1,Construction
EL,07-JB2-2-L3-07-FJB01,Cable pulling C,1,Construction
EL,07-JB2-2-L3-08-FJB01,Cable pulling C,1,Construction
EL,07-SJB1-7-02-FJB01,Cable pulling C,1,Construction
EL,07-SJB1-7-07-FJB01,Cable pulling C,1,Construction
EL,07-SJB1-7-19-FJB01,Cable pulling C,1,Construction
EL,AH-EDP-01-1-L1-06-FJB01,Cable pulling C,1,Construction
EL,AH-EDP-01-2-L2-03-FJB01,Cable pulling C,1,Construction
EL,AH-EDP-01-2-L2-05-FJB01,Cable pulling C,1,Construction
EL,AH-EDP-01-3-L3-03-FJB01,Cable pulling C,1,Construction
EL,AH-EDP-01-3-L3-05-FJB01,Cable pulling C,1,Construction
EL,AH-EDP-01-3-L3-06-FJB01,Cable pulling C,1,Construction
EL,AH-EDP-01-5-L2-04-FJB01,Cable pulling C,1,Construction
EL,EAP-MP-5008B,Cable pulling C,1,Construction
EL,EAP-MP-8001D,Cable pulling C,1,Construction
EL,EAP-SS-NGR1A-01,Cable pulling C,1,Construction
EL,EAP-SS-TR2A-04,Cable pulling C,1,Construction
EL,EAP-SS-TR2B-01,Cable pulling C,1,Construction
EL,EBC-FT7001A-HE-1,Cable pulling C,1,Construction
EL,EBC-FT8001A-MP-1A,Cable pulling C,1,Construction
EL,EBC-FT8001B-HE-2,Cable pulling C,1,Construction
EL,EBC-FT8001B-MP-1B,Cable pulling C,1,Construction
EL,EBC-MAE-2026-05_VS,Cable pulling C,0,Construction
EL,EBC-MAE-2026-07,Cable pulling C,1,Construction
EL,EBC-MAE-2026-09,Cable pulling C,1,Construction
EL,EBC-MAE-3002_1-01_VS,Cable pulling C,0,Construction
EL,EBC-MAE-3002_1-02,Cable pulling C,1,Construction
EL,EBC-MAE-3002_3-02,Cable pulling C,1,Construction
EL,EBC-MAE-3002_3-03_VS,Cable pulling C,0,Construction
EL,EBC-MAE-3002_3-04_VS,Cable pulling C,0,Construction
EL,EBC-MAE-3002_3-05_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5004-03,Cable pulling C,1,Construction
EL,EBC-MAE-5004-04_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5004-10,Cable pulling C,1,Construction
EL,EBC-MAE-5004-10_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5004-12_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005A-02_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005A-05,Cable pulling C,1,Construction
EL,EBC-MAE-5005A-06_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005A-07_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005A-13_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005A-18,Cable pulling C,1,Construction
EL,EBC-MAE-5005B-02_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005B-07_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005B-11,Cable pulling C,1,Construction
EL,EBC-MAE-5005B-15_VS,Cable pulling C,0,Construction
MES,TK-7001-1,021-MATERIAL_RECEIVING_INSPECTION,0,Construction
MES,TK-8401,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,X-2003,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,X-7002,021-MATERIAL_RECEIVING_INSPECTION,1,Construction
MES,D-5003,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,D-6001,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,D-7003,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,D-7101,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,E-2008,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,E-2020-2,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,E-2024-1,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,E-2025,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,E-3003-2,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,E-5003-2,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,E-5011,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,FI-8001B,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,J-3002-2,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,PK-8005,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,R-2004,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,TK-7501,022-CHIPPING_AND_PADDING_SURVEY_REPORT,0,Construction
MES,X-2001-A,022-CHIPPING_AND_PADDING_SURVEY_REPORT,0,Construction
MES,X-7002,022-CHIPPING_AND_PADDING_SURVEY_REPORT,1,Construction
MES,D-5002,024-Inspection_Report_For_General_Inspection,1,Construction
MES,D-7002,024-Inspection_Report_For_General_Inspection,1,Construction
MES,D-7502,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-2007,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-2015,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-2021-2,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-2022-3,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-2027,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-3010,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-6002,024-Inspection_Report_For_General_Inspection,1,Construction
MES,E-7001,024-Inspection_Report_For_General_Inspection,1,Construction
MES,PK-7502-MB-1A,024-Inspection_Report_For_General_Inspection,1,Construction
MES,R-3001-3,024-Inspection_Report_For_General_Inspection,1,Construction
MES,TK-5003,024-Inspection_Report_For_General_Inspection,1,Construction
MES,X-7001,024-Inspection_Report_For_General_Inspection,0,Construction
PI,1000-01-NG-05-775,01-Line Check,1,Construction
PI,1000-01-OW-03-722,01-Line Check,1,Construction
PI,1000-03-MPC-01-456,01-Line Check,1,Construction
PI,1000-03-PRC-02-238,01-Line Check,1,Construction
PI,1000-03-PRC-10-454,01-Line Check,1,Construction
PI,1000-03-PRC-11-466,01-Line Check,1,Construction
PI,1000-03-PRC-23-882,01-Line Check,1,Construction
PI,1000-03-PRG-02-842,01-Line Check,1,Construction
PI,2000-01-PRG-04-942,01-Line Check,1,Construction
PI,2000-02-HPS-04-868,01-Line Check,1,Construction
PI,2000-03-PO-02-618,01-Line Check,1,Construction
PI,2000-04-RFG-03-589,01-Line Check,1,Construction
PI,2000-05-PRC-03-369,01-Line Check,1,Construction
PI,2000-05-PRC-15-768,01-Line Check,1,Construction
PI,2000-05-PRC-20-851,01-Line Check,1,Construction
PI,2000-05-PRC-27-915,01-Line Check,1,Construction
PI,2000-05-RFG-08-650,01-Line Check,1,Construction
PI,3000-01-HPC-01-861,01-Line Check,1,Construction
PI,3000-01-LPC-06-860,01-Line Check,1,Construction
PI,3000-01-SG-07-330,01-Line Check,1,Construction
PI,3000-01-TC-06-935,01-Line Check,1,Construction
PI,3000-01-VA-01-486,01-Line Check,1,Construction
PI,3000-01-VA-05-558,01-Line Check,1,Construction
PI,3000-02-MPC-01-933,01-Line Check,1,Construction
PI,3000-02-MPS-05-735,01-Line Check,1,Construction
PI,3000-02-MPS-06-736,01-Line Check,1,Construction
PI,3000-02-SG-08-820,01-Line Check,1,Construction
PI,3000-02-SG-10-390,01-Line Check,1,Construction
PI,3000-02-SG-14-940,01-Line Check,1,Construction
PI,3000-02-SG-15-941,01-Line Check,1,Construction
PI,3000-02-WWO-01-740,01-Line Check,1,Construction
PI,3000-03-LPS-01-713,01-Line Check,1,Construction
PI,3000-03-LPS-03-725,01-Line Check,1,Construction
PI,3000-03-PG-01-471,01-Line Check,1,Construction
PI,3000-03-PG-02-655,01-Line Check,1,Construction
PI,3000-03-SG-05-600,01-Line Check,1,Construction
PI,3000-03-SG-08-702,01-Line Check,1,Construction
PI,3000-04-HG-04-850,01-Line Check,1,Construction
PI,4000-01-N-07-945,01-Line Check,1,Construction
PI,4000-01-N-09-978,01-Line Check,1,Construction
PI,4000-01-VA-02-556,01-Line Check,1,Construction
PI,4000-02-HPS-16-1003,01-Line Check,1,Construction
PI,4000-02-LPS-01-126,01-Line Check,1,Construction
PI,4000-02-LPS-03-368,01-Line Check,1,Construction
PI,4000-02-LPS-08-720,01-Line Check,1,Construction
PI,4000-02-LPS-18-985,01-Line Check,1,Construction
PI,4000-03-MPS-03-723,01-Line Check,1,Construction
PI,4000-03-VA-01-441,01-Line Check,1,Construction
PI,4000-04-BFW-02-532,01-Line Check,1,Construction
PI,4000-04-BFW-08-804,01-Line Check,1,Construction
EL,EBC-MAE-5005C-01,Cable pulling C,1,Construction
EL,EBC-MAE-5005C-05_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005C-06,Cable pulling C,1,Construction
EL,EBC-MAE-5005C-07,Cable pulling C,1,Construction
EL,EBC-MAE-5005C-12,Cable pulling C,1,Construction
EL,EBC-MAE-5005C-17_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005C-18_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005D-10_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005D-14_VS,Cable pulling C,0,Construction
EL,EBC-MAE-5005D-16_VS,Cable pulling C,0,Construction
EL,EBC-MF-8001A,Cable pulling C,1,Construction
EL,EBC-MP-2003A,Cable pulling C,1,Construction
EL,EBC-MP-2003B,Cable pulling C,1,Construction
EL,EBC-MP-5001A,Cable pulling C,1,Construction
EL,EBC-MP-5001B,Cable pulling C,1,Construction
EL,EBC-MP-5010A,Cable pulling C,1,Construction
EL,EBC-MP-5012A,Cable pulling C,1,Construction
EL,EBC-MP-7052A,Cable pulling C,1,Construction
EL,EBC-MP-7070B,Cable pulling C,1,Construction
EL,EBC-MP-8401,Cable pulling C,1,Construction
EL,EBC-P7001C-HE-2,Cable pulling C,1,Construction
EL,EBC-PK7502-MP-1A,Cable pulling C,1,Construction
EL,EBC-PK7502-MP-3B,Cable pulling C,1,Construction
EL,EBC-PK8401-MP-1A,Cable pulling C,1,Construction
EL,EBC-PK8401-MP-1A-PTC,Cable pulling C,1,Construction
EL,EBC-PK8401-MP-1B,Cable pulling C,1,Construction
EL,EBC-PK8401-MP-1B-PTC,Cable pulling C,1,Construction
EL,EBC-SS-PC-01,Cable pulling C,0,Construction
EL,EBL-00-SLP-01-1,Cable pulling C,1,Construction
EL,EBL-01-EJB2-2,Cable pulling C,0,Construction
EL,EBL-01-SJB1-1,Cable pulling C,1,Construction
EL,EBL-02-EJB2_2-2,Cable pulling C,1,Construction
EL,EBL-02-RJB2_2-2,Cable pulling C,1,Construction
EL,EBL-03-EJB2-2,Cable pulling C,1,Construction
EL,EBL-03-JB2-2,Cable pulling C,1,Construction
EL,EBL-04-JB2-4,Cable pulling C,1,Construction
EL,EBL-04-RJB1_1-1,Cable pulling C,0,Construction
EL,EBL-05-EJB2_1-6,Cable pulling C,1,Construction
EL,EBL-05-EJB2_3-6,Cable pulling C,1,Construction
PI,4000-04-BFW-09-875,01-Line Check,1,Construction
PI,4000-04-BFW-11-987,01-Line Check,1,Construction
PI,4000-04-LO-10-1019,01-Line Check,1,Construction
PI,4000-04-LO-12-1021,01-Line Check,1,Construction
PI,4000-04-LO-13-1147,01-Line Check,1,Construction
PI,4000-04-LPS-03-387,01-Line Check,1,Construction
PI,4000-04-NCD-03-699,01-Line Check,1,Construction
PI,4000-04-PH-01-246,01-Line Check,1,Construction
PI,4000-04-VA-05-667,01-Line Check,1,Construction
PI,4000-04-VA-08-714,01-Line Check,1,Construction
PI,4000-05-BD-04-438,01-Line Check,1,Construction
PI,4000-05-VA-01-437,01-Line Check,1,Construction
PI,4000-06-AC-02-1059,01-Line Check,1,Construction
PI,4000-06-AC-09-1070,01-Line Check,1,Construction
PI,4000-06-AC-13-1124,01-Line Check,0,Construction
PI,4000-06-AC-15-1129,01-Line Check,1,Construction
PI,4000-06-AC-16-1130,01-Line Check,1,Construction
PI,4000-06-CS-01-241,01-Line Check,1,Construction
PI,4000-06-CS-13-1069,01-Line Check,1,Construction
PI,4000-06-DMW-02-229,01-Line Check,1,Construction
PI,4000-06-DMW-05-416,01-Line Check,1,Construction
PI,4000-06-DMW-11-608,01-Line Check,1,Construction
PI,4000-06-DMW-12-609,01-Line Check,1,Construction
PI,4000-06-DMW-16-664,01-Line Check,1,Construction
PI,4000-06-DMW-30-1085,01-Line Check,0,Construction
PI,4000-06-DMW-33-1162,01-Line Check,1,Construction
PI,4000-06-SRW-10-673,01-Line Check,1,Construction
PI,4000-06-SRW-18-825,01-Line Check,1,Construction
PI,4000-06-SRW-20-827,01-Line Check,1,Construction
PI,4000-06-SRW-22-829,01-Line Check,1,Construction
PI,4000-06-VA-02-1111,01-Line Check,0,Construction
PI,4000-07-PA-03-342,01-Line Check,1,Construction
PI,4000-07-PA-07-963,01-Line Check,1,Construction
PI,4000-07-PA-08-964,01-Line Check,1,Construction
PI,4000-08-CHA-02-514,01-Line Check,1,Construction
PI,4000-08-CWR-15-136,01-Line Check,1,Construction
PI,4000-08-CWR-20-165,01-Line Check,1,Construction
PI,4000-08-CWR-28-268,01-Line Check,1,Construction
PI,4000-08-CWR-38-278,01-Line Check,1,Construction
PI,4000-08-CWR-39-279,01-Line Check,1,Construction
PI,4000-08-CWR-43-283,01-Line Check,1,Construction
PI,4000-08-CWR-55-295,01-Line Check,1,Construction
PI,4000-08-CWR-69-309,01-Line Check,1,Construction
PI,4000-08-CWR-71-311,01-Line Check,1,Construction
PI,4000-08-CWR-73-313,01-Line Check,1,Construction
PI,4000-08-CWR-76-316,01-Line Check,1,Construction
EL,EBL-06-JB1_1-3,Cable pulling C,1,Construction
EL,EBL-06-JB2-4,Cable pulling C,1,Construction
EL,EBL-06-RJB1-2,Cable pulling C,0,Construction
EL,EBP-00-ELP-04,Cable pulling C,1,Construction
EL,EBP-00-RP-02,Cable pulling C,1,Construction
EL,EBP-00-RP-04,Cable pulling C,1,Construction
EL,EBP-00-WJB-04,Cable pulling C,1,Construction
EL,EBP-00-WO2-01,Cable pulling C,1,Construction
EL,EBP-00-WO4-01,Cable pulling C,1,Construction
EL,EBP-00-WO5-03,Cable pulling C,1,Construction
EL,EBP-C2002-MP-1B,Cable pulling C,1,Construction
EL,EBP-CR-HDP-01_2,Cable pulling C,1,Construction
EL,EBP-CR-UPS-01B_1,Cable pulling C,1,Construction
EL,EBP-DG-5701_2_1,Cable pulling C,1,Construction
EL,EBP-DG-5701_2_6,Cable pulling C,1,Construction
EL,EBP-FT7001A-HE-1,Cable pulling C,1,Construction
EL,EBP-FT7001A-MP-1A,Cable pulling C,1,Construction
EL,EBP-FT8001B-MP-1A,Cable pulling C,1,Construction
EL,EBP-MAE-2026-01,Cable pulling C,1,Construction
EL,EBP-MAE-3002_1-05,Cable pulling C,1,Construction
EL,EBP-MAE-3002_2-02,Cable pulling C,1,Construction
EL,EBP-MAE-3002_3-07,Cable pulling C,1,Construction
EL,EBP-MAE-5005A-01,Cable pulling C,1,Construction
EL,EBP-MAE-5005A-06,Cable pulling C,1,Construction
EL,EBP-MAE-5005A-11,Cable pulling C,1,Construction
EL,EBP-MAE-5005A-16,Cable pulling C,1,Construction
EL,EBP-MAE-5005A-18,Cable pulling C,1,Construction
EL,EBP-MAE-5005B-10,Cable pulling C,1,Construction
EL,EBP-MAE-5005B-11,Cable pulling C,1,Construction
EL,EBP-MAE-5005C-03,Cable pulling C,1,Construction
EL,EBP-MAE-5005C-12,Cable pulling C,1,Construction
EL,EBP-MAE-5005D-12,Cable pulling C,1,Construction
EL,EBP-MF-2001-SH,Cable pulling C,1,Construction
EL,EBP-MF-2002-SH,Cable pulling C,1,Construction
EL,EBP-MF-8001A_1,Cable pulling C,1,Construction
EL,EBP-MF-8001C_1,Cable pulling C,1,Construction
EL,EBP-MP-2001B,Cable pulling C,1,Construction
EL,EBP-MP-3011A,Cable pulling C,1,Construction
EL,EBP-MP-3011B,Cable pulling C,1,Construction
EL,EBP-MP-3012B-JB_1,Cable pulling C,1,Construction
EL,EBP-MP-5005B_1,Cable pulling C,1,Construction
EL,EBP-MP-6002B-SH_1,Cable pulling C,1,Construction
EL,EBP-MP-7001C-SH_1,Cable pulling C,1,Construction
EL,EBP-MP-7002A_2,Cable pulling C,1,Construction
EL,EBP-MP-7503A,Cable pulling C,1,Construction
EL,EBP-MP-7504,Cable pulling C,1,Construction
EL,EBP-MP-7506B,Cable pulling C,1,Construction
EL,EBP-MP-8404A,Cable pulling C,1,Construction
EL,EBP-MX-7060,Cable pulling C,1,Construction
EL,EBP-P7001C-MP-1B,Cable pulling C,1,Construction
EL,EBP-PK7502-MP-1B,Cable pulling C,1,Construction
EL,EBP-PK8003-MP-1B,Cable pulling C,1,Construction
EL,EBP-PK8401-MP-1A,Cable pulling C,1,Construction
EL,EBP-SS-EDP-01,Cable pulling C,1,Construction
EL,EBP-SS-FECP-01,Cable pulling C,1,Construction
EL,EBP-SS-LP-01,Cable pulling C,0,Construction
EL,EBP-SS-SWB3A-04_AS,Cable pulling C,1,Construction
EL,EBP-SS-SWB3B-01_AS,Cable pulling C,1,Construction
EL,EBP-SS-TR1A-01_AS,Cable pulling C,1,Construction
EL,EBP-SS-TR2B-04_AS,Cable pulling C,1,Construction
EL,EBP-SS-TR3A-01_3,Cable pulling C,1,Construction
EL,EBP-SS-UPS-01_BY,Cable pulling C,0,Construction
EL,ECC-CR-ESP-01_1,Cable pulling C,1,Construction
EL,ECC-FT7001A-MP-1A_1,Cable pulling C,1,Construction
EL,ECC-MAE-2026-01_1,Cable pulling C,1,Construction
EL,ECC-MAE-2026-09_1,Cable pulling C,1,Construction
EL,ECC-MAE-3002_1-06_1,Cable pulling C,1,Construction
EL,ECC-MAE-3002_2-05_1,Cable pulling C,1,Construction
EL,ECC-MAE-3002_2-06_1,Cable pulling C,1,Construction
EL,ECC-MAE-3002_3-03_1,Cable pulling C,1,Construction
EL,ECC-MAE-3002_3-06_1,Cable pulling C,1,Construction
EL,ECC-MAE-5004-07_1,Cable pulling C,1,Construction
EL,ECC-MAE-5004-12_1,Cable pulling C,1,Construction
EL,ECC-MAE-5005A-06_1,Cable pulling C,1,Construction
PI,4000-08-CWR-82-324,01-Line Check,1,Construction
PI,4000-08-CWR-86-331,01-Line Check,1,Construction
PI,4000-08-CWR-90-420,01-Line Check,1,Construction
PI,4000-08-CWR-95-425,01-Line Check,1,Construction
PI,4000-08-CWS-05-087,01-Line Check,1,Construction
PI,4000-08-CWS-08-090,01-Line Check,1,Construction
PI,4000-08-CWS-10-092,01-Line Check,1,Construction
PI,4000-08-CWS-105-1145,01-Line Check,1,Construction
PI,4000-08-CWS-31-166,01-Line Check,1,Construction
PI,4000-08-CWS-34-196,01-Line Check,1,Construction
PI,4000-08-CWS-42-333,01-Line Check,1,Construction
PI,4000-08-CWS-43-334,01-Line Check,1,Construction
PI,4000-08-CWS-45-336,01-Line Check,1,Construction
PI,4000-08-CWS-59-350,01-Line Check,1,Construction
PI,4000-08-CWS-66-357,01-Line Check,1,Construction
PI,4000-08-CWS-75-366,01-Line Check,1,Construction
PI,4000-08-CWS-82-431,01-Line Check,1,Construction
PI,4000-08-CWS-87-1092,01-Line Check,1,Construction
PI,4000-08-CWS-89-1094,01-Line Check,1,Construction
PI,4000-08-CWS-97-1121,01-Line Check,0,Construction
PI,4000-08-LO-02-899,01-Line Check,1,Construction
PI,4000-08-VA-06-706,01-Line Check,1,Construction
PI,4000-09-OW-01-520,01-Line Check,1,Construction
PI,4000-11-IA-05-927,01-Line Check,1,Construction
PI,4000-11-IA-10-1053,01-Line Check,1,Construction
PI,4000-11-IA-12-1103,01-Line Check,1,Construction
PI,4000-11-IA-13-1146,01-Line Check,1,Construction
PI,4000-12-WWC-01-1061,01-Line Check,1,Construction
PI,4000-12-WWC-04-1100,01-Line Check,1,Construction
PI,4000-14-FOS-05-1139,01-Line Check,1,Construction
PI,4000-14-FW-16-253,01-Line Check,1,Construction
PI,4000-14-FW-23-260,01-Line Check,1,Construction
PI,4000-14-FW-26-263,01-Line Check,1,Construction
PI,4000-14-FW-36-1149,01-Line Check,0,Construction
PI,5000-01-LPC-04-485,01-Line Check,1,Construction
PI,5000-01-PMC-04-147,01-Line Check,1,Construction
PI,5000-01-PMC-09-167,01-Line Check,1,Construction
PI,5000-01-PMC-12-221,01-Line Check,1,Construction
PI,5000-01-PMC-18-483,01-Line Check,1,Construction
PI,5000-01-PMC-31-595,01-Line Check,1,Construction
PI,5000-01-PMP-01-206,01-Line Check,1,Construction
PI,5000-01-PMV-04-252,01-Line Check,0,Construction
PI,5000-01-PMV-09-306,01-Line Check,1,Construction
PI,5000-01-PMW-01-236,01-Line Check,1,Construction
PI,5000-01-PMW-02-628,01-Line Check,1,Construction
PI,5000-01-PMW-04-401,01-Line Check,1,Construction
PI,5000-01-PMW-05-930,01-Line Check,1,Construction
PI,5000-02-N-01-083,01-Line Check,1,Construction
PI,5000-02-PMC-01-011,01-Line Check,1,Construction
PI,5000-02-PMC-03-021,01-Line Check,1,Construction
PI,5000-02-PMC-12-079,01-Line Check,1,Construction
PI,5000-02-PMC-15-569,01-Line Check,1,Construction
PI,5000-02-PMC-17-508,01-Line Check,1,Construction
PI,5000-02-PMC-19-389,01-Line Check,1,Construction
PI,5000-02-PMC-20-393,01-Line Check,1,Construction
PI,5000-02-PMP-08-377,01-Line Check,1,Construction
PI,5000-02-PMV-01-006,01-Line Check,1,Construction
PI,5000-02-VA-05-573,01-Line Check,1,Construction
PI,5000-03-PMC-02-160,01-Line Check,1,Construction
PI,5000-03-PMP-06-053,01-Line Check,1,Construction
PI,5000-03-PMP-07-054,01-Line Check,1,Construction
PI,5000-03-PMP-08-055,01-Line Check,1,Construction
PI,5000-03-PMP-15-624,01-Line Check,1,Construction
PI,5000-03-PMP-16-630,01-Line Check,1,Construction
PI,5000-03-PMV-08-044,01-Line Check,1,Construction
PI,5000-03-PMW-15-631,01-Line Check,1,Construction
PI,5000-04-PMP-05-188,01-Line Check,1,Construction
PI,5000-04-PMP-13-226,01-Line Check,1,Construction
PI,5000-04-PMP-28-1049,01-Line Check,0,Construction
PI,5000-05-LOS-06-575,01-Line Check,1,Construction
PI,56-FW-UG-222,01-Line Check,1,Construction
PI,56-WWO-005,01-Line Check,1,Construction
PI,57-FW-022,01-Line Check,1,Construction
PI,57-FW-038,01-Line Check,1,Construction
PI,57-FW-048,01-Line Check,1,Construction
PI,58-CWR-076,01-Line Check,1,Construction
PI,58-WWO-UG-KC-019,01-Line Check,1,Construction
